"","community","trait","pmid","category","mrbase_id","background","ncase","ncontrol","lor","se","z","pval","fdr"
"1640","42","Sleep duration",27494321,"Sleeping","1088","clumped",8,197549,0.432746047790711,0.492868393499528,0.878015416484858,0.3799353525392,0.998465784991928
"1641","38","Fasting proinsulin",20081858,"Glycemic","769","clumped",7,146450,-1.14177170821013,1.30067615388028,-0.877829354220043,0.380036331901715,0.998465784991928
"1642","18","Transferrin Saturation",25352340,"Metal","1051","clumped",14,129334,-0.64025757066731,0.729365825328089,-0.877827762740741,0.380037195697517,0.998465784991928
"1643","16","Adiponectin",22479202,"Other","1","clumped",7,147782,-1.11098660078244,1.26571705549677,-0.877752729930939,0.380077922086932,0.998465784991928
"1644","33","Haemoglobin concentration",23222517,"Haematological","270","clumped",13,148248,-0.46332351996285,0.528031224766876,-0.877454775837179,0.380239672405004,0.998465784991928
"1645","8","Inflammatory bowel disease",26192919,"Immune","31","clumped",19,192139,-0.435298918486572,0.496179775254242,-0.877300809496971,0.380323272675864,0.998465784991928
"1646","4","Microalbuminuria",26631737,"Kidney","1097","clumped",20,135700,0.360774513033131,0.411262896535836,0.877235744026557,0.380358605162171,0.998465784991928
"1647","72","Mother's age at death",27015805,"Aging","1093","clumped",8,197123,-0.975513519064434,1.11274992873829,-0.876669136407441,0.380666375204239,0.998465784991928
"1648","8","Ever vs never smoked",20418890,"Behavioural","962","clumped",13,145384,0.40701020147464,0.464372744161698,0.876473063054957,0.380772913982832,0.998465784991928
"1649","7","Sitting height ratio",25865494,"Anthropometric","1070","clumped",25,177527,0.29555886116103,0.337246824036601,0.876387381868875,0.380819475619242,0.998465784991928
"1650","18","Birth length",25281659,"Anthropometric","29","clumped",14,136591,-0.65243072904508,0.744562523432977,-0.876260499973727,0.380888433336045,0.998465784991928
"1651","32","Crohn's disease",26192919,"Immune","30","clumped",15,192136,-0.541713243600244,0.61824262082152,-0.876214653205916,0.380913352003097,0.998465784991928
"1652","14","Putamen volume",25607358,"Neurological","1047","clumped",11,184932,-0.797977168058586,0.912703090902431,-0.874300937525685,0.381954388909725,0.998465784991928
"1653","2","HDL cholesterol",24097068,"Lipid","299","clumped",173,144564,0.0346853618332621,0.0396822819039349,0.874076796219291,0.382076432984051,0.998465784991928
"1654","52","Neuroticism",27089181,"Personality","1007","clumped",16,177839,-0.522355302954365,0.59774499586792,-0.87387649677587,0.382185515488951,0.998465784991928
"1655","10","Symbol search",21130836,"Neurological","1062","clumped",8,143174,-1.02958424609084,1.17861089079696,-0.87355738363715,0.382359343037471,0.998465784991928
"1656","81","Age of smoking initiation",20418890,"Behavioural","964","clumped",7,145375,-1.09692785129659,1.25697052005943,-0.872675877270956,0.382839769675467,0.998465784991928
"1657","26","Thalamus volume",25607358,"Neurological","1048","clumped",8,184952,-0.985484805019457,1.13032299141298,-0.871861240111144,0.38328408088218,0.998465784991928
"1658","14","Lung adenocarcinoma",24880342,"Cancer","965","clumped",10,185561,0.21359256076659,0.245177322683464,0.871175842972837,0.383658147832423,0.998465784991928
"1659","5","Adiponectin",22479202,"Other","1","clumped",19,147782,-0.550220210549263,0.631619307567006,-0.871126331886067,0.383685177989146,0.998465784991928
"1660","20","Eczema",26482879,"Immune","996","clumped",8,192134,-0.96821992030453,1.11161990785379,-0.870999082927435,0.383754653824464,0.998465784991928
"1661","32","Hippocampus volume",25607358,"Neurological","1045","clumped",15,184940,0.37932723452595,0.435794675380763,0.870426501183209,0.38406736930549,0.998465784991928
"1662","15","Hip circumference",25673412,"Anthropometric","48","clumped",8,146503,0.11571152435064,0.132979555065944,0.870145221145148,0.384221047482523,0.998465784991928
"1663","38","Transferrin",25352340,"Metal","1052","clumped",7,129464,-1.03247577185644,1.18703240518915,-0.869795775871776,0.384412020333394,0.998465784991928
"1664","81","2-choice reaction time",21130836,"Neurological","1064","clumped",7,144473,0.578372954488542,0.665068481346791,0.869644210649274,0.384494869216068,0.998465784991928
"1665","19","Extreme waist-to-hip ratio",23563607,"Anthropometric","87","clumped",14,123270,-0.676136468625435,0.77774934282359,-0.869350099571601,0.384655667953722,0.998465784991928
"1666","29","Father's age at death",27015805,"Aging","1092","clumped",8,197123,-0.94906600678349,1.09272935961808,-0.868527964797428,0.38510537009714,0.998465784991928
"1667","19","Age of smoking initiation",20418890,"Behavioural","964","clumped",15,145375,-0.649370744155663,0.747740478165125,-0.868444016497741,0.385151307323435,0.998465784991928
"1668","42","Copper",23720494,"Metal","1073","clumped",7,146337,-1.11161064595007,1.28005194064517,-0.86841057823779,0.385169605957464,0.998465784991928
"1669","29","Neuroticism",27089181,"Personality","1007","clumped",6,177839,-1.103893188051,1.27151917985276,-0.86816872725335,0.385301971446929,0.998465784991928
"1670","28","Parents' age at death",27015805,"Aging","1094","clumped",6,197123,0.558903412254164,0.643956955854058,0.867920452094364,0.385437881811587,0.998465784991928
"1671","8","HOMA-B",20081858,"Glycemic","770","clumped",13,145459,-0.695655892952644,0.801609489566474,-0.867823924251281,0.385490730826658,0.998465784991928
"1672","13","Alzheimer's disease",24162737,"Neurological","297","clumped",11,184178,0.0892595224234852,0.102857507462759,0.867797836300893,0.385505014745132,0.998465784991928
"1673","17","Iron",25352340,"Metal","1049","clumped",10,129190,-0.814810361412669,0.940151183650311,-0.866680142069296,0.386117288823474,0.998465784991928
"1674","6","2hr glucose",20081857,"Glycemic","756","clumped",45,142311,-0.30590948863326,0.353085657930132,-0.866388882591751,0.386276938542819,0.998465784991928
"1675","27","Mean cell volume",23222517,"Haematological","273","clumped",7,148209,-0.952481338193426,1.10110939308707,-0.865019719360532,0.387027965624175,0.998465784991928
"1676","32","4-choice reaction time",21130836,"Neurological","1068","clumped",9,144319,-0.948433419328859,1.09735388791142,-0.864291300898379,0.387427887716873,0.998465784991928
"1677","3","Symbol search",21130836,"Neurological","1062","clumped",27,143174,-0.457491768861639,0.529642218199344,-0.863775116751457,0.387711439716702,0.998465784991928
"1678","21","Hip circumference",25673412,"Anthropometric","48","clumped",13,146503,-0.609874141543142,0.706156413225642,-0.863653052101173,0.387778511166235,0.998465784991928
"1679","38","Sitting height ratio",25865494,"Anthropometric","1070","clumped",9,177527,-0.886610086135584,1.02670220781057,-0.863551358310863,0.387834394741034,0.998465784991928
"1680","27","Extreme body mass index",23563607,"Anthropometric","85","clumped",7,126175,-1.08069798011121,1.25182418659037,-0.863298530007425,0.387973352215244,0.998465784991928
"1681","16","Neo-openness to experience",21173776,"Personality","117","clumped",7,139918,0.563635130230303,0.653645319487198,0.862295060373858,0.388525170274414,0.998465784991928
"1682","11","Chronotype",27494321,"Sleeping","1087","clumped",16,197549,-0.533494173367726,0.618780744738995,-0.862169965538854,0.388593994673757,0.998465784991928
"1683","18","Putamen volume",25607358,"Neurological","1047","clumped",15,184932,0.378108300261918,0.438891744711477,0.861506977103163,0.388958880104143,0.998465784991928
"1684","18","Corrected insulin response",24699409,"Glycemic","761","clumped",14,144674,0.402523259371184,0.467768360561681,0.860518353331653,0.38950337092168,0.998465784991928
"1685","22","Migraine in bipolar disorder",25451450,"Neurological","1019","clumped",16,98939,-0.631665277810192,0.734312051918943,-0.86021368730023,0.389671261088997,0.998465784991928
"1686","14","Nucleus accumbens volume",25607358,"Neurological","1042","clumped",11,184918,-0.793306585445299,0.922928488156003,-0.8595536876647,0.390035113364022,0.998465784991928
"1687","30","Thalamus volume",25607358,"Neurological","1048","clumped",8,184952,-0.990793831486726,1.15268753588662,-0.859551093110962,0.390036544127244,0.998465784991928
"1688","17","Coronary heart disease",26343387,"Cardiovascular","7","clumped",17,191548,0.20079164195124,0.23384346190986,0.858658353375896,0.390529033688126,0.998465784991928
"1689","81","Lumbar spine bone mineral density",26367794,"Bone","982","clumped",8,192488,-0.934150649906922,1.08792784951996,-0.858651288611745,0.39053293254823,0.998465784991928
"1690","22","Parents' age at death",27015805,"Aging","1094","clumped",44,197123,0.246935474963984,0.287588853238861,0.85864063291385,0.390538813196272,0.998465784991928
"1691","11","Urinary albumin-to-creatinine ratio",26631737,"Kidney","1107","clumped",9,135849,-0.865608224292126,1.00814776647151,-0.858612450555465,0.390554366686591,0.998465784991928
"1692","11","Eczema",26482879,"Immune","996","clumped",15,192134,0.205744715057114,0.239788625857666,0.858025330939757,0.390878476230835,0.998465784991928
"1693","7","Lung adenocarcinoma",24880342,"Cancer","965","clumped",27,185561,0.168908053754503,0.196954817987662,0.857597978461659,0.391114491706145,0.998465784991928
"1694","19","Caudate volume",25607358,"Neurological","1044","clumped",20,184937,-0.527352095740039,0.61519641184443,-0.857209316548153,0.391329214526144,0.998465784991928
"1695","16","Obesity class 3",23563607,"Anthropometric","92","clumped",7,138339,0.265285523894707,0.309504757344545,0.857129066999726,0.391373558652898,0.998465784991928
"1696","11","Major depressive disorder",22472876,"Neurological","805","clumped",8,131755,-0.943050429328811,1.10099384847611,-0.856544685180656,0.391696567106955,0.998465784991928
"1697","9","Internalizing problems",24839885,"Neurological","1029","clumped",24,146678,0.335489781255597,0.392079051942452,0.8556687218904,0.392181045812449,0.998465784991928
"1698","30","Neo-neuroticism",21173776,"Personality","116","clumped",6,139921,0.575869576440755,0.673026749618105,0.855641438869289,0.392196141368668,0.998465784991928
"1699","9","Neo-openness to experience",21173776,"Personality","117","clumped",23,139918,-0.490529363908638,0.573603505155033,-0.855171489539727,0.392456217243531,0.998465784991928
"1700","14","2hr glucose",20081857,"Glycemic","756","clumped",6,142311,-1.22343804641743,1.43117910961143,-0.854846216103309,0.392636288879332,0.998465784991928
"1701","23","Sleep duration",27494321,"Sleeping","1088","clumped",12,197549,-0.612691765555885,0.716840517792429,-0.854711404208459,0.392710935531454,0.998465784991928
"1702","10","4-choice reaction time",21130836,"Neurological","1068","clumped",9,144319,-0.924699199249237,1.0831984848417,-0.853674753232668,0.393285226572449,0.998465784991928
"1703","6","Extreme body mass index",23563607,"Anthropometric","85","clumped",42,126175,0.153648527314493,0.180045148326537,0.853388879081763,0.393443686549072,0.998465784991928
"1704","2","Simple reaction time",21130836,"Neurological","1066","clumped",174,144473,-0.158863576816496,0.186243901484292,-0.8529867316482,0.393666662227786,0.998465784991928
"1705","52","Birth length",25281659,"Anthropometric","29","clumped",10,136591,0.436409364919646,0.5117142897228,0.852837948215306,0.393749176452184,0.998465784991928
"1706","15","Age at menarche",25231870,"Aging","1095","clumped",8,145370,0.098122767510619,0.115204386711958,0.851727701619141,0.394365241807882,0.998465784991928
"1707","72","Hippocampus volume",25607358,"Neurological","1045","clumped",8,184940,-0.972537384870942,1.14267168545274,-0.851108325560382,0.394709181022652,0.998465784991928
"1708","18","Body mass index",25673413,"Anthropometric","2","clumped",14,146777,0.0943211140580937,0.110831594018465,0.851030925733858,0.394752173855881,0.998465784991928
"1709","42","Corrected insulin response",24699409,"Glycemic","761","clumped",7,144674,-1.05901230062078,1.24550501993597,-0.850267388464819,0.395176443235711,0.998465784991928
"1710","21","Overweight",23563607,"Anthropometric","93","clumped",13,144982,-0.660272213944075,0.777486611522641,-0.849239336290292,0.395748128981446,0.998465784991928
"1711","14","Neo-openness to experience",21173776,"Personality","117","clumped",6,139918,-1.20683528553523,1.42165768964834,-0.848893017160657,0.395940824756402,0.998465784991928
"1712","17","Intracranial volume",25607358,"Neurological","1041","clumped",15,184936,-0.569286970150727,0.670907398020953,-0.848532855398545,0.396141282825154,0.998465784991928
"1713","38","Infant head circumference",22504419,"Anthropometric","28","clumped",7,145626,-1.0531652257845,1.2413992929196,-0.848369442282824,0.396232255157291,0.998465784991928
"1714","32","Ulcerative colitis",26192919,"Immune","32","clumped",15,192137,-0.532555467558012,0.627761414342483,-0.848340556445016,0.396248337259324,0.998465784991928
"1715","19","Pallidum volume",25607358,"Neurological","1046","clumped",20,184913,-0.525844400932869,0.620467609445954,-0.847496940899818,0.396718191449308,0.998465784991928
"1716","34","Symbol search",21130836,"Neurological","1062","clumped",12,143174,0.446657771994132,0.527552651864082,0.846660082962123,0.397184613990736,0.998465784991928
"1717","71","Eczema",26482879,"Immune","996","clumped",9,192134,0.216126201981651,0.255271373828622,0.846652716049344,0.39718872140561,0.998465784991928
"1718","32","Simple reaction time",21130836,"Neurological","1066","clumped",9,144473,-0.911671519686746,1.07704000962436,-0.846460216463742,0.397296058438333,0.998465784991928
"1719","4","Fasting insulin",22581228,"Glycemic","775","clumped",20,148925,0.331426059554375,0.39197378880371,0.845531178413421,0.397814332393497,0.998465784991928
"1720","3","Haemoglobin concentration",23222517,"Haematological","270","clumped",28,148248,-0.362513089875347,0.428883641749937,-0.845248115307491,0.397972323174119,0.998465784991928
"1721","32","Transferrin Saturation",25352340,"Metal","1051","clumped",8,129334,-0.925084688420166,1.09457192212453,-0.845156603893701,0.398023408068181,0.998465784991928
"1722","27","Neo-extraversion",21173776,"Personality","115","clumped",7,139929,0.56342362736934,0.666813719008,0.844949063446879,0.398139279096313,0.998465784991928
"1723","25","Alcohol dependence",22978509,"Behavioural","813","clumped",10,122600,-0.796758015088489,0.943779583799684,-0.844220439565685,0.398546234904696,0.998465784991928
"1724","34","Leptin",26833098,"Other","1003","clumped",12,145692,-0.71067570682549,0.841816817419547,-0.84421657077837,0.398548396393635,0.998465784991928
